exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,82471,360ONE26JUN1200PE,NSE-360ONE-30Jun26-1200-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1200,500,0.05,20001,0,1,1,360ONE26JUN1200PE,0
NSE,65254,360ONE26JUL1320CE,NSE-360ONE-28Jul26-1320-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1320,500,0.05,20001,0,1,1,360ONE26JUL1320CE,0
NSE,65185,360ONE26JUN1140PE,NSE-360ONE-30Jun26-1140-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1140,500,0.05,20001,0,1,1,360ONE26JUN1140PE,0
NSE,65196,360ONE26JUN1300CE,NSE-360ONE-30Jun26-1300-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1300,500,0.05,20001,1,1,1,360ONE26JUN1300CE,0
NSE,66843,360ONE26AUG1280PE,NSE-360ONE-25Aug26-1280-PE,,PE,FNO,,,360ONE,13061,2026-08-25,1280,500,0.05,20001,0,1,1,360ONE26AUG1280PE,0
NSE,66728,360ONE26JUL1220PE,NSE-360ONE-28Jul26-1220-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1220,500,0.05,20001,0,1,1,360ONE26JUL1220PE,0
NSE,65224,360ONE26JUL840CE,NSE-360ONE-28Jul26-840-CE,,CE,FNO,,,360ONE,13061,2026-07-28,840,500,0.05,20001,1,1,1,360ONE26JUL840CE,0
NSE,82379,360ONE26JUN920PE,NSE-360ONE-30Jun26-920-PE,,PE,FNO,,,360ONE,13061,2026-06-30,920,500,0.05,20001,0,1,1,360ONE26JUN920PE,0
NSE,65223,360ONE26JUL800PE,NSE-360ONE-28Jul26-800-PE,,PE,FNO,,,360ONE,13061,2026-07-28,800,500,0.05,20001,1,1,1,360ONE26JUL800PE,0
NSE,41287,360ONE26JUN780CE,NSE-360ONE-30Jun26-780-CE,,CE,FNO,,,360ONE,13061,2026-06-30,780,500,0.05,20001,1,1,1,360ONE26JUN780CE,0
NSE,82371,360ONE26JUN840CE,NSE-360ONE-30Jun26-840-CE,,CE,FNO,,,360ONE,13061,2026-06-30,840,500,0.05,20001,1,1,1,360ONE26JUN840CE,0
NSE,66722,360ONE26JUL1100PE,NSE-360ONE-28Jul26-1100-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1100,500,0.05,20001,0,1,1,360ONE26JUL1100PE,0
NSE,65179,360ONE26JUN1020PE,NSE-360ONE-30Jun26-1020-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1020,500,0.05,20001,0,1,1,360ONE26JUN1020PE,0
NSE,65212,360ONE26JUL720CE,NSE-360ONE-28Jul26-720-CE,,CE,FNO,,,360ONE,13061,2026-07-28,720,500,0.05,20001,1,1,1,360ONE26JUL720CE,0
NSE,66787,360ONE26AUG840PE,NSE-360ONE-25Aug26-840-PE,,PE,FNO,,,360ONE,13061,2026-08-25,840,500,0.05,20001,1,1,1,360ONE26AUG840PE,0
NSE,65237,360ONE26JUL1040PE,NSE-360ONE-28Jul26-1040-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1040,500,0.05,20001,0,1,1,360ONE26JUL1040PE,0
NSE,65180,360ONE26JUN1060CE,NSE-360ONE-30Jun26-1060-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1060,500,0.05,20001,0,1,1,360ONE26JUN1060CE,0
NSE,66723,360ONE26JUL1140CE,NSE-360ONE-28Jul26-1140-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1140,500,0.05,20001,0,1,1,360ONE26JUL1140CE,0
NSE,66849,360ONE26AUG1400PE,NSE-360ONE-25Aug26-1400-PE,,PE,FNO,,,360ONE,13061,2026-08-25,1400,500,0.05,20001,1,1,1,360ONE26AUG1400PE,0
NSE,66753,360ONE26JUL1560PE,NSE-360ONE-28Jul26-1560-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1560,500,0.05,20001,1,1,1,360ONE26JUL1560PE,0
NSE,54731,360ONE26JUN1480PE,NSE-360ONE-30Jun26-1480-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1480,500,0.05,20001,1,1,1,360ONE26JUN1480PE,0
NSE,66835,360ONE26AUG1160CE,NSE-360ONE-25Aug26-1160-CE,,CE,FNO,,,360ONE,13061,2026-08-25,1160,500,0.05,20001,0,1,1,360ONE26AUG1160CE,0
NSE,65261,360ONE26JUL1400PE,NSE-360ONE-28Jul26-1400-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1400,500,0.05,20001,1,1,1,360ONE26JUL1400PE,0
NSE,66827,360ONE26AUG1120PE,NSE-360ONE-25Aug26-1120-PE,,PE,FNO,,,360ONE,13061,2026-08-25,1120,500,0.05,20001,0,1,1,360ONE26AUG1120PE,0
NSE,46190,360ONE26JUN560CE,NSE-360ONE-30Jun26-560-CE,,CE,FNO,,,360ONE,13061,2026-06-30,560,500,0.05,20001,1,1,1,360ONE26JUN560CE,0
NSE,66734,360ONE26JUL1340PE,NSE-360ONE-28Jul26-1340-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1340,500,0.05,20001,1,1,1,360ONE26JUL1340PE,0
NSE,82428,360ONE26JUN1120CE,NSE-360ONE-30Jun26-1120-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1120,500,0.05,20001,0,1,1,360ONE26JUN1120CE,0
NSE,82568,360ONE26JUN1360PE,NSE-360ONE-30Jun26-1360-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1360,500,0.05,20001,1,1,1,360ONE26JUN1360PE,0
NSE,45812,360ONE26JUN1600CE,NSE-360ONE-30Jun26-1600-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1600,500,0.05,20001,1,1,1,360ONE26JUN1600CE,0
NSE,66848,360ONE26AUG1400CE,NSE-360ONE-25Aug26-1400-CE,,CE,FNO,,,360ONE,13061,2026-08-25,1400,500,0.05,20001,1,1,1,360ONE26AUG1400CE,0
NSE,65172,360ONE26JUN900CE,NSE-360ONE-30Jun26-900-CE,,CE,FNO,,,360ONE,13061,2026-06-30,900,500,0.05,20001,1,1,1,360ONE26JUN900CE,0
NSE,66780,360ONE26AUG760CE,NSE-360ONE-25Aug26-760-CE,,CE,FNO,,,360ONE,13061,2026-08-25,760,500,0.05,20001,1,1,1,360ONE26AUG760CE,0
NSE,66735,360ONE26JUL1380CE,NSE-360ONE-28Jul26-1380-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1380,500,0.05,20001,1,1,1,360ONE26JUL1380CE,0
NSE,65238,360ONE26JUL1080CE,NSE-360ONE-28Jul26-1080-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1080,500,0.05,20001,0,1,1,360ONE26JUL1080CE,0
NSE,65253,360ONE26JUL1280PE,NSE-360ONE-28Jul26-1280-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1280,500,0.05,20001,0,1,1,360ONE26JUL1280PE,0
NSE,65171,360ONE26JUN860PE,NSE-360ONE-30Jun26-860-PE,,PE,FNO,,,360ONE,13061,2026-06-30,860,500,0.05,20001,1,1,1,360ONE26JUN860PE,0
NSE,65262,360ONE26JUL1440CE,NSE-360ONE-28Jul26-1440-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1440,500,0.05,20001,1,1,1,360ONE26JUL1440CE,0
NSE,66717,360ONE26JUL1020CE,NSE-360ONE-28Jul26-1020-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1020,500,0.05,20001,0,1,1,360ONE26JUL1020CE,0
NSE,82427,360ONE26JUN1080PE,NSE-360ONE-30Jun26-1080-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1080,500,0.05,20001,0,1,1,360ONE26JUN1080PE,0
NSE,65211,360ONE26JUL680PE,NSE-360ONE-28Jul26-680-PE,,PE,FNO,,,360ONE,13061,2026-07-28,680,500,0.05,20001,1,1,1,360ONE26JUL680PE,0
NSE,66842,360ONE26AUG1280CE,NSE-360ONE-25Aug26-1280-CE,,CE,FNO,,,360ONE,13061,2026-08-25,1280,500,0.05,20001,0,1,1,360ONE26AUG1280CE,0
NSE,49323,360ONE26JUN1520CE,NSE-360ONE-30Jun26-1520-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1520,500,0.05,20001,1,1,1,360ONE26JUN1520CE,0
NSE,48577,181NSETEST36NOVFUT,NSE-181NSETEST-27Nov36-FUT,,FUT,FNO,,,181NSETEST,23447,2036-11-27,-0.01,50,0.05,100001,0,1,1,181NSETEST36NOVFUT,0
NSE,45811,360ONE26JUN1420PE,NSE-360ONE-30Jun26-1420-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1420,500,0.05,20001,1,1,1,360ONE26JUN1420PE,0
NSE,66779,360ONE26AUG720PE,NSE-360ONE-25Aug26-720-PE,,PE,FNO,,,360ONE,13061,2026-08-25,720,500,0.05,20001,1,1,1,360ONE26AUG720PE,0
NSE,65231,360ONE26JUL960PE,NSE-360ONE-28Jul26-960-PE,,PE,FNO,,,360ONE,13061,2026-07-28,960,500,0.05,20001,0,1,1,360ONE26JUL960PE,0
NSE,65184,360ONE26JUN1140CE,NSE-360ONE-30Jun26-1140-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1140,500,0.05,20001,0,1,1,360ONE26JUN1140CE,0
NSE,66823,360ONE26AUG1040PE,NSE-360ONE-25Aug26-1040-PE,,PE,FNO,,,360ONE,13061,2026-08-25,1040,500,0.05,20001,0,1,1,360ONE26AUG1040PE,0
NSE,82470,360ONE26JUN1200CE,NSE-360ONE-30Jun26-1200-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1200,500,0.05,20001,0,1,1,360ONE26JUN1200CE,0
NSE,41285,360ONE26JUN600CE,NSE-360ONE-30Jun26-600-CE,,CE,FNO,,,360ONE,13061,2026-06-30,600,500,0.05,20001,1,1,1,360ONE26JUN600CE,0
NSE,66820,360ONE26AUG1000CE,NSE-360ONE-25Aug26-1000-CE,,CE,FNO,,,360ONE,13061,2026-08-25,1000,500,0.05,20001,0,1,1,360ONE26AUG1000CE,0
NSE,65255,360ONE26JUL1320PE,NSE-360ONE-28Jul26-1320-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1320,500,0.05,20001,0,1,1,360ONE26JUL1320PE,0
NSE,82422,360ONE26JUN1080CE,NSE-360ONE-30Jun26-1080-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1080,500,0.05,20001,0,1,1,360ONE26JUN1080CE,0
NSE,42655,360ONE26JUN1380PE,NSE-360ONE-30Jun26-1380-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1380,500,0.05,20001,1,1,1,360ONE26JUN1380PE,0
NSE,61095,360ONE26JULFUT,NSE-360ONE-28Jul26-FUT,,FUT,FNO,,,360ONE,13061,2026-07-28,-0.01,500,0.1,20001,0,1,1,360ONE26JULFUT,0
NSE,66730,360ONE26JUL1260PE,NSE-360ONE-28Jul26-1260-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1260,500,0.05,20001,1,1,1,360ONE26JUL1260PE,0
NSE,65258,360ONE26JUL1360CE,NSE-360ONE-28Jul26-1360-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1360,500,0.05,20001,1,1,1,360ONE26JUL1360CE,0
NSE,66844,360ONE26AUG1320CE,NSE-360ONE-25Aug26-1320-CE,,CE,FNO,,,360ONE,13061,2026-08-25,1320,500,0.05,20001,1,1,1,360ONE26AUG1320CE,0
NSE,66737,360ONE26JUL1420CE,NSE-360ONE-28Jul26-1420-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1420,500,0.05,20001,1,1,1,360ONE26JUL1420CE,0
NSE,65222,360ONE26JUL800CE,NSE-360ONE-28Jul26-800-CE,,CE,FNO,,,360ONE,13061,2026-07-28,800,500,0.05,20001,1,1,1,360ONE26JUL800CE,0
NSE,65183,360ONE26JUN1100PE,NSE-360ONE-30Jun26-1100-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1100,500,0.05,20001,0,1,1,360ONE26JUN1100PE,0
NSE,82372,360ONE26JUN840PE,NSE-360ONE-30Jun26-840-PE,,PE,FNO,,,360ONE,13061,2026-06-30,840,500,0.05,20001,1,1,1,360ONE26JUN840PE,0
NSE,36702,071NSETEST36DECFUT,NSE-071NSETEST-27Nov36-FUT,,FUT,FNO,,,071NSETEST,14764,2036-11-27,-0.01,50,0.05,100001,0,1,1,071NSETEST36DECFUT,0
NSE,36694,041NSETEST36DECFUT,NSE-041NSETEST-27Nov36-FUT,,FUT,FNO,,,041NSETEST,14755,2036-11-27,-0.01,50,0.05,100001,0,1,1,041NSETEST36DECFUT,0
NSE,82407,360ONE26JUN960PE,NSE-360ONE-30Jun26-960-PE,,PE,FNO,,,360ONE,13061,2026-06-30,960,500,0.05,20001,0,1,1,360ONE26JUN960PE,0
NSE,65236,360ONE26JUL1040CE,NSE-360ONE-28Jul26-1040-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1040,500,0.05,20001,0,1,1,360ONE26JUL1040CE,0
NSE,46198,360ONE26JUL560CE,NSE-360ONE-28Jul26-560-CE,,CE,FNO,,,360ONE,13061,2026-07-28,560,500,0.05,20001,1,1,1,360ONE26JUL560CE,0
NSE,54730,360ONE26JUN1480CE,NSE-360ONE-30Jun26-1480-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1480,500,0.05,20001,1,1,1,360ONE26JUN1480CE,0
NSE,66851,360ONE26AUG1440PE,NSE-360ONE-25Aug26-1440-PE,,PE,FNO,,,360ONE,13061,2026-08-25,1440,500,0.05,20001,1,1,1,360ONE26AUG1440PE,0
NSE,66793,360ONE26AUG880PE,NSE-360ONE-25Aug26-880-PE,,PE,FNO,,,360ONE,13061,2026-08-25,880,500,0.05,20001,0,1,1,360ONE26AUG880PE,0
NSE,41288,360ONE26JUN780PE,NSE-360ONE-30Jun26-780-PE,,PE,FNO,,,360ONE,13061,2026-06-30,780,500,0.05,20001,1,1,1,360ONE26JUN780PE,0
NSE,66721,360ONE26JUL1100CE,NSE-360ONE-28Jul26-1100-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1100,500,0.05,20001,0,1,1,360ONE26JUL1100CE,0
NSE,82570,360ONE26JUN1440PE,NSE-360ONE-30Jun26-1440-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1440,500,0.05,20001,1,1,1,360ONE26JUN1440PE,0
NSE,82373,360ONE26JUN880CE,NSE-360ONE-30Jun26-880-CE,,CE,FNO,,,360ONE,13061,2026-06-30,880,500,0.05,20001,0,1,1,360ONE26JUN880CE,0
NSE,65178,360ONE26JUN1020CE,NSE-360ONE-30Jun26-1020-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1020,500,0.05,20001,0,1,1,360ONE26JUN1020CE,0
NSE,36725,161NSETEST36DECFUT,NSE-161NSETEST-27Nov36-FUT,,FUT,FNO,,,161NSETEST,14784,2036-11-27,-0.01,50,0.05,100001,0,1,1,161NSETEST36DECFUT,0
NSE,36687,011NSETEST36DECFUT,NSE-011NSETEST-27Nov36-FUT,,FUT,FNO,,,011NSETEST,14747,2036-11-27,-0.01,50,0.05,100001,0,1,1,011NSETEST36DECFUT,0
NSE,66716,360ONE26JUL980PE,NSE-360ONE-28Jul26-980-PE,,PE,FNO,,,360ONE,13061,2026-07-28,980,500,0.05,20001,0,1,1,360ONE26JUL980PE,0
NSE,65233,360ONE26JUL1000PE,NSE-360ONE-28Jul26-1000-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1000,500,0.05,20001,0,1,1,360ONE26JUL1000PE,0
NSE,36715,101NSETEST36DECFUT,NSE-101NSETEST-27Nov36-FUT,,FUT,FNO,,,101NSETEST,14772,2036-11-27,-0.01,50,0.05,100001,0,1,1,101NSETEST36DECFUT,0
NSE,36720,131NSETEST36DECFUT,NSE-131NSETEST-27Nov36-FUT,,FUT,FNO,,,131NSETEST,14778,2036-11-27,-0.01,50,0.05,100001,0,1,1,131NSETEST36DECFUT,0
NSE,66736,360ONE26JUL1380PE,NSE-360ONE-28Jul26-1380-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1380,500,0.05,20001,1,1,1,360ONE26JUL1380PE,0
NSE,58550,360ONE26JUN1640CE,NSE-360ONE-30Jun26-1640-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1640,500,0.05,20001,1,1,1,360ONE26JUN1640CE,0
NSE,65248,360ONE26JUL1200CE,NSE-360ONE-28Jul26-1200-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1200,500,0.05,20001,0,1,1,360ONE26JUL1200CE,0
NSE,65193,360ONE26JUN1260PE,NSE-360ONE-30Jun26-1260-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1260,500,0.05,20001,1,1,1,360ONE26JUN1260PE,0
NSE,82564,360ONE26JUN1320PE,NSE-360ONE-30Jun26-1320-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1320,500,0.05,20001,0,1,1,360ONE26JUN1320PE,0
NSE,65263,360ONE26JUL1440PE,NSE-360ONE-28Jul26-1440-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1440,500,0.05,20001,1,1,1,360ONE26JUL1440PE,0
NSE,66836,360ONE26AUG1160PE,NSE-360ONE-25Aug26-1160-PE,,PE,FNO,,,360ONE,13061,2026-08-25,1160,500,0.05,20001,0,1,1,360ONE26AUG1160PE,0
NSE,66794,360ONE26AUG920CE,NSE-360ONE-25Aug26-920-CE,,CE,FNO,,,360ONE,13061,2026-08-25,920,500,0.05,20001,0,1,1,360ONE26AUG920CE,0
NSE,65230,360ONE26JUL960CE,NSE-360ONE-28Jul26-960-CE,,CE,FNO,,,360ONE,13061,2026-07-28,960,500,0.05,20001,0,1,1,360ONE26JUL960CE,0
NSE,66850,360ONE26AUG1440CE,NSE-360ONE-25Aug26-1440-CE,,CE,FNO,,,360ONE,13061,2026-08-25,1440,500,0.05,20001,1,1,1,360ONE26AUG1440CE,0
NSE,65208,360ONE26JUL640PE,NSE-360ONE-28Jul26-640-PE,,PE,FNO,,,360ONE,13061,2026-07-28,640,500,0.05,20001,1,1,1,360ONE26JUL640PE,0
NSE,46191,360ONE26JUN560PE,NSE-360ONE-30Jun26-560-PE,,PE,FNO,,,360ONE,13061,2026-06-30,560,500,0.05,20001,1,1,1,360ONE26JUN560PE,0
NSE,65174,360ONE26JUN940CE,NSE-360ONE-30Jun26-940-CE,,CE,FNO,,,360ONE,13061,2026-06-30,940,500,0.05,20001,1,1,1,360ONE26JUN940CE,0
NSE,82565,360ONE26JUN1360CE,NSE-360ONE-30Jun26-1360-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1360,500,0.05,20001,1,1,1,360ONE26JUN1360CE,0
NSE,45816,360ONE26JUL1480CE,NSE-360ONE-28Jul26-1480-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1480,500,0.05,20001,1,1,1,360ONE26JUL1480CE,0
NSE,66776,360ONE26AUG640CE,NSE-360ONE-25Aug26-640-CE,,CE,FNO,,,360ONE,13061,2026-08-25,640,500,0.05,20001,1,1,1,360ONE26AUG640CE,0
NSE,45810,360ONE26JUN1420CE,NSE-360ONE-30Jun26-1420-CE,,CE,FNO,,,360ONE,13061,2026-06-30,1420,500,0.05,20001,1,1,1,360ONE26JUN1420CE,0
NSE,65247,360ONE26JUL1160PE,NSE-360ONE-28Jul26-1160-PE,,PE,FNO,,,360ONE,13061,2026-07-28,1160,500,0.05,20001,0,1,1,360ONE26JUL1160PE,0
NSE,82421,360ONE26JUN1040PE,NSE-360ONE-30Jun26-1040-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1040,500,0.05,20001,0,1,1,360ONE26JUN1040PE,0
NSE,45815,360ONE26JUN1600PE,NSE-360ONE-30Jun26-1600-PE,,PE,FNO,,,360ONE,13061,2026-06-30,1600,500,0.05,20001,1,1,1,360ONE26JUN1600PE,0
NSE,66710,360ONE26JUL860PE,NSE-360ONE-28Jul26-860-PE,,PE,FNO,,,360ONE,13061,2026-07-28,860,500,0.05,20001,1,1,1,360ONE26JUL860PE,0
NSE,65173,360ONE26JUN900PE,NSE-360ONE-30Jun26-900-PE,,PE,FNO,,,360ONE,13061,2026-06-30,900,500,0.05,20001,1,1,1,360ONE26JUN900PE,0
NSE,43643,360ONE26JUL1600CE,NSE-360ONE-28Jul26-1600-CE,,CE,FNO,,,360ONE,13061,2026-07-28,1600,500,0.05,20001,1,1,1,360ONE26JUL1600CE,0
NSE,66822,360ONE26AUG1040CE,NSE-360ONE-25Aug26-1040-CE,,CE,FNO,,,360ONE,13061,2026-08-25,1040,500,0.05,20001,0,1,1,360ONE26AUG1040CE,0
NSE,66821,360ONE26AUG1000PE,NSE-360ONE-25Aug26-1000-PE,,PE,FNO,,,360ONE,13061,2026-08-25,1000,500,0.05,20001,0,1,1,360ONE26AUG1000PE,0
NSE,65229,360ONE26JUL920PE,NSE-360ONE-28Jul26-920-PE,,PE,FNO,,,360ONE,13061,2026-07-28,920,500,0.05,20001,0,1,1,360ONE26JUL920PE,0
NSE,65210,360ONE26JUL680CE,NSE-360ONE-28Jul26-680-CE,,CE,FNO,,,360ONE,13061,2026-07-28,680,500,0.05,20001,1,1,1,360ONE26JUL680CE,0
NSE,82365,360ONE26JUN720CE,NSE-360ONE-30Jun26-720-CE,,CE,FNO,,,360ONE,13061,2026-06-30,720,500,0.05,20001,1,1,1,360ONE26JUN720CE,0
NSE,66781,360ONE26AUG760PE,NSE-360ONE-25Aug26-760-PE,,PE,FNO,,,360ONE,13061,2026-08-25,760,500,0.05,20001,1,1,1,360ONE26AUG760PE,0
NSE,66872,ABB26JUL5450CE,NSE-ABB-28Jul26-5450-CE,,CE,FNO,,,ABB,13,2026-07-28,5450,125,0.05,3751,1,1,1,ABB26JUL5450CE,0
NSE,66888,ABB26JUL6250CE,NSE-ABB-28Jul26-6250-CE,,CE,FNO,,,ABB,13,2026-07-28,6250,125,0.05,3751,0,1,1,ABB26JUL6250CE,0
NSE,65472,ABB26JUL5800CE,NSE-ABB-28Jul26-5800-CE,,CE,FNO,,,ABB,13,2026-07-28,5800,125,0.05,3751,0,1,1,ABB26JUL5800CE,0
NSE,66979,ABB26AUG4200CE,NSE-ABB-25Aug26-4200-CE,,CE,FNO,,,ABB,13,2026-08-25,4200,125,0.05,3751,1,1,1,ABB26AUG4200CE,0
NSE,67064,ABB26AUG8400PE,NSE-ABB-25Aug26-8400-PE,,PE,FNO,,,ABB,13,2026-08-25,8400,125,0.05,3751,1,1,1,ABB26AUG8400PE,0
NSE,67065,ABB26AUG8500CE,NSE-ABB-25Aug26-8500-CE,,CE,FNO,,,ABB,13,2026-08-25,8500,125,0.05,3751,1,1,1,ABB26AUG8500CE,0
NSE,65389,ABB26JUL5000PE,NSE-ABB-28Jul26-5000-PE,,PE,FNO,,,ABB,13,2026-07-28,5000,125,0.05,3751,1,1,1,ABB26JUL5000PE,0
NSE,65471,ABB26JUL5700PE,NSE-ABB-28Jul26-5700-PE,,PE,FNO,,,ABB,13,2026-07-28,5700,125,0.05,3751,0,1,1,ABB26JUL5700PE,0
NSE,42780,ABB26AUG4900CE,NSE-ABB-25Aug26-4900-CE,,CE,FNO,,,ABB,13,2026-08-25,4900,125,0.05,3751,1,1,1,ABB26AUG4900CE,0
NSE,66898,ABB26JUL6550PE,NSE-ABB-28Jul26-6550-PE,,PE,FNO,,,ABB,13,2026-07-28,6550,125,0.05,3751,0,1,1,ABB26JUL6550PE,0
NSE,66907,ABB26JUL7050CE,NSE-ABB-28Jul26-7050-CE,,CE,FNO,,,ABB,13,2026-07-28,7050,125,0.05,3751,0,1,1,ABB26JUL7050CE,0
NSE,67121,ABB26AUG9200PE,NSE-ABB-25Aug26-9200-PE,,PE,FNO,,,ABB,13,2026-08-25,9200,125,0.05,3751,1,1,1,ABB26AUG9200PE,0
NSE,66988,ABB26AUG5000CE,NSE-ABB-25Aug26-5000-CE,,CE,FNO,,,ABB,13,2026-08-25,5000,125,0.05,3751,1,1,1,ABB26AUG5000CE,0
NSE,66928,ABB26JUL7350PE,NSE-ABB-28Jul26-7350-PE,,PE,FNO,,,ABB,13,2026-07-28,7350,125,0.05,3751,0,1,1,ABB26JUL7350PE,0
NSE,48887,ABB26JUL4900PE,NSE-ABB-28Jul26-4900-PE,,PE,FNO,,,ABB,13,2026-07-28,4900,125,0.05,3751,1,1,1,ABB26JUL4900PE,0
NSE,67125,ABB26AUG9600PE,NSE-ABB-25Aug26-9600-PE,,PE,FNO,,,ABB,13,2026-08-25,9600,125,0.05,3751,1,1,1,ABB26AUG9600PE,0
NSE,41331,ABB26AUG5300PE,NSE-ABB-25Aug26-5300-PE,,PE,FNO,,,ABB,13,2026-08-25,5300,125,0.05,3751,1,1,1,ABB26AUG5300PE,0
NSE,41318,ABB26JUL5350PE,NSE-ABB-28Jul26-5350-PE,,PE,FNO,,,ABB,13,2026-07-28,5350,125,0.05,3751,1,1,1,ABB26JUL5350PE,0
NSE,67018,ABB26AUG6100PE,NSE-ABB-25Aug26-6100-PE,,PE,FNO,,,ABB,13,2026-08-25,6100,125,0.05,3751,0,1,1,ABB26AUG6100PE,0
NSE,67041,ABB26AUG7300CE,NSE-ABB-25Aug26-7300-CE,,CE,FNO,,,ABB,13,2026-08-25,7300,125,0.05,3751,0,1,1,ABB26AUG7300CE,0
NSE,67009,ABB26AUG5700CE,NSE-ABB-25Aug26-5700-CE,,CE,FNO,,,ABB,13,2026-08-25,5700,125,0.05,3751,1,1,1,ABB26AUG5700CE,0
NSE,66905,ABB26JUL6950CE,NSE-ABB-28Jul26-6950-CE,,CE,FNO,,,ABB,13,2026-07-28,6950,125,0.05,3751,0,1,1,ABB26JUL6950CE,0
NSE,65487,ABB26JUL6500PE,NSE-ABB-28Jul26-6500-PE,,PE,FNO,,,ABB,13,2026-07-28,6500,125,0.05,3751,0,1,1,ABB26JUL6500PE,0
NSE,35583,ABB26JUL10300PE,NSE-ABB-28Jul26-10300-PE,,PE,FNO,,,ABB,13,2026-07-28,10300,125,0.05,3751,1,1,1,ABB26JUL10300PE,0
NSE,65422,ABB26JUL5400CE,NSE-ABB-28Jul26-5400-CE,,CE,FNO,,,ABB,13,2026-07-28,5400,125,0.05,3751,1,1,1,ABB26JUL5400CE,0
NSE,65488,ABB26JUL6600CE,NSE-ABB-28Jul26-6600-CE,,CE,FNO,,,ABB,13,2026-07-28,6600,125,0.05,3751,0,1,1,ABB26JUL6600CE,0
NSE,67032,ABB26AUG6800PE,NSE-ABB-25Aug26-6800-PE,,PE,FNO,,,ABB,13,2026-08-25,6800,125,0.05,3751,0,1,1,ABB26AUG6800PE,0
NSE,67033,ABB26AUG6900CE,NSE-ABB-25Aug26-6900-CE,,CE,FNO,,,ABB,13,2026-08-25,6900,125,0.05,3751,0,1,1,ABB26AUG6900CE,0
NSE,42779,ABB26JUL4950PE,NSE-ABB-28Jul26-4950-PE,,PE,FNO,,,ABB,13,2026-07-28,4950,125,0.05,3751,1,1,1,ABB26JUL4950PE,0
NSE,65496,ABB26JUL7000CE,NSE-ABB-28Jul26-7000-CE,,CE,FNO,,,ABB,13,2026-07-28,7000,125,0.05,3751,0,1,1,ABB26JUL7000CE,0
NSE,67003,ABB26AUG5400CE,NSE-ABB-25Aug26-5400-CE,,CE,FNO,,,ABB,13,2026-08-25,5400,125,0.05,3751,1,1,1,ABB26AUG5400CE,0
NSE,42564,ABB26JUL3700PE,NSE-ABB-28Jul26-3700-PE,,PE,FNO,,,ABB,13,2026-07-28,3700,125,0.05,3751,1,1,1,ABB26JUL3700PE,0
